"fecha";"Run Fondo";"nombre_fondo";"nemo_instr";"rut_emisor";"dig_ver_emi";"cod_pais_emi";"tipo_instr";"fecha_venc";"sit_instr";"clas_ries";"cod_gr_emp";"cant_un";"tipo_un";"tir";"valor_par";"valor_rel";"cod_valor";"base_tasa";"tipo_int";"valor_cierre";"cod_mon_liq";"cod_pais_tra";"porc_cap_emi";"porc_tot_act";"porc_act_fon"
2023-05-01;"8606";MONEY MARKET;F*BCI-220623;"97006000";"6";CL   ;DPC;2023-06-22;1;N-1;13;1000000;PROM;5.33;;;1;360;NL;997;PROM;CL;0.0;0.0;0.275
2023-05-01;"8606";MONEY MARKET;BNPDBC140623;"97029000";"1";CL   ;PDBC;2023-06-14;1;NA;0;12040000000;$$;0.94;;;1;30;NL;14775;$$;CL;0.0;0.0;4.081
2023-05-01;"8606";MONEY MARKET;BNPDBC150623;"97029000";"1";CL   ;PDBC;2023-06-15;1;NA;0;4755000000;$$;0.94;;;1;30;NL;5833;$$;CL;0.0;0.0;1.611
2023-05-01;"8606";MONEY MARKET;BNPDBC150623;"97029000";"1";CL   ;PDBC;2023-06-15;1;NA;0;5000000000;$$;0.93;;;1;30;NL;6134;$$;CL;0.0;0.0;1.694
2023-05-01;"8606";MONEY MARKET;BNPDBC150623;"97029000";"1";CL   ;PDBC;2023-06-15;1;NA;0;2330000000;$$;0.93;;;1;30;NL;2858;$$;CL;0.0;0.0;0.789
2023-05-01;"8606";MONEY MARKET;BBNSAM0918;"97018000";"1";CL   ;BB;2023-09-01;1;AAA;32;200000;UF;8.45;;;1;365;RC;8774;$$;CL;0.0;0.0;2.424
2023-05-01;"8606";MONEY MARKET;BNPDBC230623;"97029000";"1";CL   ;PDBC;2023-06-23;1;NA;0;10000000000;$$;0.94;;;1;30;NL;12237;$$;CL;0.0;0.0;3.38
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;BCHIBF0915;"97004000";"5";CL   ;BB;2023-09-01;1;AAA;3;110000;UF;8.4;;;1;365;RC;4850;$$;CL;0.0;0.0;1.34
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;100000000;$$;0.93;;;1;30;NL;121;$$;CL;0.0;0.0;0.033
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;73417626;$$;0.93;;;1;30;NL;89;$$;CL;0.0;0.0;0.025
2023-05-01;"8606";MONEY MARKET;FNBNS-020823;"97018000";"1";CL   ;DPC;2023-08-02;1;N-1;32;1000000000;$$;0.93;;;1;30;NL;1209;$$;CL;0.0;0.0;0.334
2023-05-01;"8606";MONEY MARKET;FNSEC-110823;"97053000";"2";CL   ;DPC;2023-08-11;1;N-1;35;36000000;$$;0.93;;;1;30;NL;43;$$;CL;0.0;0.0;0.012
2023-05-01;"8606";MONEY MARKET;FNBIC-020823;"97080000";K;CL   ;DPC;2023-08-02;1;N-1;2;1000000000;$$;0.93;;;1;30;NL;1209;$$;CL;0.0;0.0;0.334
2023-05-01;"8606";MONEY MARKET;F*EST-250723;"97030000";"7";CL   ;DPC;2023-07-25;1;N-1;21;2000000;PROM;6.1;;;1;360;NL;1982;PROM;CL;0.0;0.0;0.547
2023-05-01;"8606";MONEY MARKET;S*TANN060723;"96667560";"8";CL   ;PE;2023-07-06;1;N-1;119;5000000;PROM;7.55;;;1;360;NL;4964;PROM;CL;0.0;0.0;1.371
2023-05-01;"8606";MONEY MARKET;F*EST-040923;"97030000";"7";CL   ;DPC;2023-09-04;1;N-1;21;21000000;PROM;6.0;;;1;360;NL;20673;PROM;CL;0.0;0.0;5.71
2023-05-01;"8606";MONEY MARKET;F*EST-150623;"97030000";"7";CL   ;DPC;2023-06-15;1;N-1;21;2000000;PROM;5.4;;;1;360;NL;1996;PROM;CL;0.0;0.0;0.551
2023-05-01;"8606";MONEY MARKET;F*BIC-010623;"97080000";K;CL   ;DPC;2023-06-01;1;N-1;2;1000000;PROM;5.3;;;1;360;NL;1000;PROM;CL;0.0;0.0;0.276
2023-05-01;"8606";MONEY MARKET;F*BIC-010623;"97080000";K;CL   ;DPC;2023-06-01;1;N-1;2;980000;PROM;5.3;;;1;360;NL;980;PROM;CL;0.0;0.0;0.271
2023-05-01;"8606";MONEY MARKET;F*BNS-160623;"97018000";"1";CL   ;DPC;2023-06-16;1;N-1;32;8000000;PROM;5.65;;;1;360;NL;7981;PROM;CL;0.0;0.0;2.205
2023-05-01;"8606";MONEY MARKET;F*BCI-020623;"97006000";"6";CL   ;DPC;2023-06-02;1;N-1;13;6800000;PROM;5.39;;;1;360;NL;6799;PROM;CL;0.0;0.0;1.878
2023-05-01;"8606";MONEY MARKET;F*BCI-050623;"97006000";"6";CL   ;DPC;2023-06-05;1;N-1;13;3000000;PROM;5.39;;;1;360;NL;2998;PROM;CL;0.0;0.0;0.828
2023-05-01;"8606";MONEY MARKET;BNPDBC010623;"97029000";"1";CL   ;PDBC;2023-06-01;1;NA;0;8025000000;$$;0.94;;;1;30;NL;9888;$$;CL;0.0;0.0;2.731
2023-05-01;"8606";MONEY MARKET;FNBIC-110923;"97080000";K;CL   ;DPC;2023-09-11;1;N-1;2;11000000000;$$;0.94;;;1;30;NL;13136;$$;CL;0.0;0.0;3.628
2023-05-01;"8606";MONEY MARKET;FNBIC-110923;"97080000";K;CL   ;DPC;2023-09-11;1;N-1;2;350000000;$$;0.94;;;1;30;NL;418;$$;CL;0.0;0.0;0.115
2023-05-01;"8606";MONEY MARKET;BNPDBC050623;"97029000";"1";CL   ;PDBC;2023-06-05;1;NA;0;4770000000;$$;0.93;;;1;30;NL;5870;$$;CL;0.0;0.0;1.621
2023-05-01;"8606";MONEY MARKET;F*BCI-130623;"97006000";"6";CL   ;DPC;2023-06-13;1;N-1;13;15000000;PROM;5.51;;;1;360;NL;14973;PROM;CL;0.0;0.0;4.136
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;5000000;PROM;5.35;;;1;360;NL;4995;PROM;CL;0.0;0.0;1.38
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;275000;PROM;5.2;;;1;360;NL;275;PROM;CL;0.0;0.0;0.076
2023-05-01;"8606";MONEY MARKET;F*BCI-080623;"97006000";"6";CL   ;DPC;2023-06-08;1;N-1;13;1000000;PROM;5.3;;;1;360;NL;999;PROM;CL;0.0;0.0;0.276
2023-05-01;"8606";MONEY MARKET;F*ITA-041023;"97023000";"9";CL   ;DPC;2023-10-04;1;N-1;76;6100000;PROM;6.0;;;1;360;NL;5976;PROM;CL;0.0;0.0;1.651
2023-05-01;"8618";MONEY MARKET DOLAR;F*BCI-090623;"97006000";"6";CL   ;DPC;2023-06-09;1;N-1;13;7000000;PROM;5.55;;;1;360;NL;6991;PROM;CL;0.0;0.0;3.825
2023-05-01;"8618";MONEY MARKET DOLAR;F*BCI-250723;"97006000";"6";CL   ;DPC;2023-07-25;1;N-1;13;3000000;PROM;5.81;;;1;360;NL;2974;PROM;CL;0.0;0.0;1.627
2023-05-01;"8618";MONEY MARKET DOLAR;F*BCI-280823;"97006000";"6";CL   ;DPC;2023-08-28;1;N-1;13;5000000;PROM;5.93;;;1;360;NL;4929;PROM;CL;0.0;0.0;2.697
2023-05-01;"8618";MONEY MARKET DOLAR;F*BIC-010623;"97080000";K;CL   ;DPC;2023-06-01;1;N-1;2;5000000;PROM;5.35;;;1;360;NL;5000;PROM;CL;0.0;0.0;2.735
2023-05-01;"8618";MONEY MARKET DOLAR;F*BNS-010923;"97018000";"1";CL   ;DPC;2023-09-01;1;N-1;32;7000000;PROM;5.78;;;1;360;NL;6898;PROM;CL;0.0;0.0;3.774
2023-05-01;"8618";MONEY MARKET DOLAR;F*BNS-050623;"97018000";"1";CL   ;DPC;2023-06-05;1;N-1;32;2000000;PROM;5.6;;;1;360;NL;1999;PROM;CL;0.0;0.0;1.094
2023-05-01;"8618";MONEY MARKET DOLAR;F*BNS-140623;"97018000";"1";CL   ;DPC;2023-06-14;1;N-1;32;1000000;PROM;5.15;;;1;360;NL;998;PROM;CL;0.0;0.0;0.546
2023-05-01;"8618";MONEY MARKET DOLAR;F*BNS-140823;"97018000";"1";CL   ;DPC;2023-08-14;1;N-1;32;5000000;PROM;5.75;;;1;360;NL;4942;PROM;CL;0.0;0.0;2.704
2023-05-01;"8618";MONEY MARKET DOLAR;F*BNS-160823;"97018000";"1";CL   ;DPC;2023-08-16;1;N-1;32;507491667;PROM;5.8;;;1;360;NL;5014;PROM;CL;0.0;0.0;2.743
2023-05-01;"8618";MONEY MARKET DOLAR;F*BCI-070923;"97006000";"6";CL   ;DPC;2023-09-07;1;N-1;13;8000000;PROM;5.85;;;1;360;NL;7875;PROM;CL;0.0;0.0;4.308
2023-05-01;"8618";MONEY MARKET DOLAR;F*BNS-230823;"97018000";"1";CL   ;DPC;2023-08-23;1;N-1;32;5000000;PROM;5.8;;;1;360;NL;4934;PROM;CL;0.0;0.0;2.699
2023-05-01;"8618";MONEY MARKET DOLAR;F*CNO-200623;"99500410";"0";CL   ;DPC;2023-06-20;1;N-1;16;6030200;PROM;5.4;;;1;360;NL;6013;PROM;CL;0.0;0.0;3.29
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-060723;"97030000";"7";CL   ;DPC;2023-07-06;1;N-1;21;4000000;PROM;6.2;;;1;360;NL;3976;PROM;CL;0.0;0.0;2.175
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-080623;"97030000";"7";CL   ;DPC;2023-06-08;1;N-1;21;3330000;PROM;5.85;;;1;360;NL;3326;PROM;CL;0.0;0.0;1.82
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-080623;"97030000";"7";CL   ;DPC;2023-06-08;1;N-1;21;4000000;PROM;5.85;;;1;360;NL;3995;PROM;CL;0.0;0.0;2.186
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-120623;"97030000";"7";CL   ;DPC;2023-06-12;1;N-1;21;900000;PROM;5.5;;;1;360;NL;898;PROM;CL;0.0;0.0;0.491
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-130623;"97030000";"7";CL   ;DPC;2023-06-13;1;N-1;21;3000000;PROM;5.4;;;1;360;NL;2995;PROM;CL;0.0;0.0;1.639
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-130623;"97030000";"7";CL   ;DPC;2023-06-13;1;N-1;21;1000000;PROM;5.4;;;1;360;NL;998;PROM;CL;0.0;0.0;0.546
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-261023;"97030000";"7";CL   ;DPC;2023-10-26;1;N-1;21;2000000;PROM;6.0;;;1;360;NL;1952;PROM;CL;0.0;0.0;1.068
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-261023;"97030000";"7";CL   ;DPC;2023-10-26;1;N-1;21;2000000;PROM;6.0;;;1;360;NL;1952;PROM;CL;0.0;0.0;1.068
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-310723;"97030000";"7";CL   ;DPC;2023-07-31;1;N-1;21;1000000;PROM;5.5;;;1;360;NL;991;PROM;CL;0.0;0.0;0.542
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-310723;"97030000";"7";CL   ;DPC;2023-07-31;1;N-1;21;1000000;PROM;5.5;;;1;360;NL;991;PROM;CL;0.0;0.0;0.542
2023-05-01;"8618";MONEY MARKET DOLAR;F*EST-310723;"97030000";"7";CL   ;DPC;2023-07-31;1;N-1;21;1000000;PROM;5.5;;;1;360;NL;991;PROM;CL;0.0;0.0;0.542
2023-05-01;"8618";MONEY MARKET DOLAR;F*FAL-290923;"96509660";"4";CL   ;DPC;2023-09-29;1;N-1;73;13000000;PROM;5.95;;;1;360;NL;12747;PROM;CL;0.0;0.0;6.974
2023-05-01;"8618";MONEY MARKET DOLAR;F*HSB-090623;"97951000";"4";CL   ;DPC;2023-06-09;1;N-1;0;2000000;PROM;5.0;;;1;360;NL;1998;PROM;CL;0.0;0.0;1.093
2023-05-01;"8618";MONEY MARKET DOLAR;F*ITA-110823;"97023000";"9";CL   ;DPC;2023-08-11;1;N-1;76;9000000;PROM;5.8;;;1;360;NL;8898;PROM;CL;0.0;0.0;4.868
2023-05-01;"8618";MONEY MARKET DOLAR;F*SEC-050623;"97053000";"2";CL   ;DPC;2023-06-05;1;N-1;35;3000000;PROM;5.7;;;1;360;NL;2998;PROM;CL;0.0;0.0;1.64
2023-05-01;"8618";MONEY MARKET DOLAR;F*SEC-070623;"97053000";"2";CL   ;DPC;2023-06-07;1;N-1;35;712483333;PROM;5.35;;;1;360;NL;7118;PROM;CL;0.0;0.0;3.894
2023-05-01;"8618";MONEY MARKET DOLAR;F*SEC-160623;"97053000";"2";CL   ;DPC;2023-06-16;1;N-1;35;508916667;PROM;5.35;;;1;360;NL;5078;PROM;CL;0.0;0.0;2.778
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBCI-230623;"97006000";"6";CL   ;DPC;2023-06-23;1;N-1;13;440000000;$$;0.94;;;1;30;NL;538;$$;CL;0.0;0.0;0.294
2023-05-01;"8618";MONEY MARKET DOLAR;FNBIC-160623;"97080000";K;CL   ;DPC;2023-06-16;1;N-1;2;1000000000;$$;0.94;;;1;30;NL;1226;$$;CL;0.0;0.0;0.671
2023-05-01;"8618";MONEY MARKET DOLAR;FNBIC-160623;"97080000";K;CL   ;DPC;2023-06-16;1;N-1;2;3000000000;$$;0.94;;;1;30;NL;3679;$$;CL;0.0;0.0;2.013
2023-05-01;"8618";MONEY MARKET DOLAR;FNCNO-120723;"99500410";"0";CL   ;DPC;2023-07-12;1;N-1;16;5000000000;$$;0.95;;;1;30;NL;6082;$$;CL;0.0;0.0;3.327
2023-05-01;"8618";MONEY MARKET DOLAR;FNCNO-150923;"99500410";"0";CL   ;DPC;2023-09-15;1;N-1;16;10000000000;$$;0.95;;;1;30;NL;11923;$$;CL;0.0;0.0;6.523
2023-05-01;"8618";MONEY MARKET DOLAR;FNEST-260723;"97030000";"7";CL   ;DPC;2023-07-26;1;N-1;21;5000000000;$$;0.94;;;1;30;NL;6057;$$;CL;0.0;0.0;3.314
2023-05-01;"8618";MONEY MARKET DOLAR;FNSTD-110823;"97036000";K;CL   ;DPC;2023-08-11;1;N-1;14;5000000000;$$;0.93;;;1;30;NL;6028;$$;CL;0.0;0.0;3.298
2023-05-01;"8618";MONEY MARKET DOLAR;FNSTD-140623;"97036000";K;CL   ;DPC;2023-06-14;1;N-1;14;5000000000;$$;0.94;;;1;30;NL;6136;$$;CL;0.0;0.0;3.357
2023-05-01;"8618";MONEY MARKET DOLAR;FNSTD-140623;"97036000";K;CL   ;DPC;2023-06-14;1;N-1;14;5000000000;$$;0.93;;;1;30;NL;6136;$$;CL;0.0;0.0;3.357
2023-05-01;"8629";ZURICH DOLAR;F*SEC-270623;"97053000";"2";CL   ;DPC;2023-06-27;1;N-1;35;800000;PROM;5.9;;;1;360;NA;797;PROM;CL;0.0;797.0;1.447
2023-05-01;"8629";ZURICH DOLAR;F*SEC-270923;"97053000";"2";CL   ;DPC;2023-09-27;1;N-1;35;1000000;PROM;5.9;;;1;360;NA;981;PROM;CL;0.0;981.0;1.78
2023-05-01;"8629";ZURICH DOLAR;F*STD-110923;"97036000";K;CL   ;DPC;2023-09-11;1;N-1;14;500000;PROM;6.12;;;1;360;NA;491;PROM;CL;0.0;491.0;0.891
2023-05-01;"8629";ZURICH DOLAR;FNBIC-200623;"97080000";K;CL   ;DPC;2023-06-20;1;N-1;2;800000000;$$;0.93;;;1;30;NA;980;$$;CL;0.0;980.0;1.779
2023-05-01;"8629";ZURICH DOLAR;FNBIC-280623;"97080000";K;CL   ;DPC;2023-06-28;1;N-1;2;944244000;$$;0.93;;;1;30;NA;1154;$$;CL;0.0;115.0;2.094
2023-05-01;"8629";ZURICH DOLAR;FNEST-060723;"97030000";"7";CL   ;DPC;2023-07-06;1;N-1;21;976992000;$$;0.94;;;1;30;NA;1191;$$;CL;0.0;119.0;2.162
2023-05-01;"8629";ZURICH DOLAR;FNITA-200623;"97023000";"9";CL   ;DPC;2023-06-20;1;N-1;76;600000;$$;0.93;;;1;30;NA;1;$$;CL;0.0;10.0;0.002
2023-05-01;"8629";ZURICH DOLAR;SNTANN010623;"96667560";"8";CL   ;PE;2023-06-01;1;N-1;119;800000;PROM;7.1;;;1;30;NA;800;PROM;CL;0.0;800.0;1.452
